Date,Open,High,Low,Close,Adj Close,Volume
2015-12-22,1220.530029,1220.530029,1200.250000,1202.969971,1083.126221,69932
2015-12-23,1205.680054,1217.500000,1205.000000,1210.199951,1089.635742,48366
2015-12-24,1210.000000,1217.969971,1201.900024,1216.680054,1095.470337,38392
2015-12-28,1211.000000,1231.449951,1211.000000,1229.250000,1106.788208,414864
2015-12-29,1230.000000,1232.250000,1222.500000,1225.969971,1103.835083,48200
2015-12-30,1226.000000,1228.500000,1206.500000,1209.199951,1088.735718,54808
2015-12-31,1210.000000,1224.000000,1204.500000,1219.599976,1098.099487,62962
2016-01-01,1216.050049,1218.180054,1206.199951,1208.119995,1087.763062,64378
2016-01-04,1208.050049,1208.050049,1184.530029,1187.750000,1069.422485,262498
2016-01-05,1191.500000,1193.180054,1171.780029,1175.180054,1058.104736,146954
2016-01-06,1182.500000,1192.250000,1176.099976,1190.599976,1071.988647,90250
2016-01-07,1187.500000,1189.849976,1179.930054,1185.030029,1066.973511,132686
2016-01-08,1190.000000,1204.500000,1186.469971,1198.619995,1079.209595,69254
2016-01-11,1198.219971,1198.219971,1174.949951,1181.500000,1063.795166,65566
2016-01-12,1183.969971,1183.969971,1150.550049,1162.030029,1046.264648,291138
2016-01-13,1158.500000,1163.969971,1129.000000,1140.150024,1026.564697,672554
2016-01-14,1137.500000,1148.750000,1126.300049,1139.469971,1025.952148,244870
2016-01-15,1145.000000,1145.680054,1129.069946,1131.750000,1019.001709,175192
2016-01-18,1135.000000,1145.500000,1131.500000,1141.219971,1027.528076,144486
2016-01-19,1141.500000,1146.500000,1133.619995,1139.500000,1025.979492,54776
2016-01-20,1139.500000,1141.250000,1121.880005,1138.800049,1025.349243,119194
2016-01-21,1140.000000,1143.119995,1123.500000,1130.599976,1022.906067,105962
2016-01-22,1133.000000,1150.500000,1130.000000,1147.619995,1038.305054,298538
2016-01-25,1147.569946,1169.400024,1146.530029,1152.969971,1043.145264,66944
2016-01-27,1151.969971,1163.969971,1141.849976,1159.800049,1049.324951,68270
2016-01-28,1155.000000,1173.500000,1155.000000,1165.449951,1054.436523,70362
2016-01-29,1169.500000,1199.119995,1168.050049,1195.599976,1081.714722,74230
2016-02-01,1196.000000,1206.000000,1180.530029,1201.099976,1086.690918,57782
2016-02-02,1204.000000,1215.250000,1190.000000,1200.750000,1086.374146,76890
2016-02-03,1188.500000,1211.449951,1178.469971,1208.530029,1093.413086,82094
2016-02-04,1210.000000,1218.780029,1201.599976,1208.719971,1093.584961,172872
2016-02-05,1203.050049,1219.969971,1203.050049,1212.930054,1097.393921,47698
2016-02-08,1207.500000,1207.500000,1175.000000,1184.250000,1071.446045,87642
2016-02-09,1165.500000,1166.000000,1128.500000,1140.719971,1032.062134,206276
2016-02-10,1140.000000,1145.000000,1129.030029,1135.030029,1026.914063,141830
2016-02-11,1135.550049,1142.500000,1086.550049,1098.030029,993.438538,122050
2016-02-12,1099.000000,1121.000000,1083.969971,1113.250000,1007.208862,138038
2016-02-15,1122.800049,1153.250000,1120.000000,1134.780029,1026.688232,1508258
2016-02-16,1135.000000,1140.500000,1122.400024,1133.880005,1025.873901,53672
2016-02-17,1135.349976,1140.949951,1124.030029,1139.000000,1030.505981,86912
2016-02-18,1140.030029,1159.719971,1139.500000,1157.650024,1047.379517,63574
2016-02-19,1157.000000,1162.650024,1153.500000,1160.099976,1049.596436,37690
2016-02-22,1160.250000,1171.719971,1152.550049,1157.099976,1046.881836,814442
2016-02-23,1158.000000,1160.000000,1126.949951,1132.550049,1024.670410,367304
2016-02-24,1132.000000,1132.000000,1102.750000,1109.319946,1003.653076,94352
2016-02-25,1111.000000,1119.000000,1092.069946,1106.119995,1000.758179,118910
2016-02-26,1119.000000,1128.469971,1101.300049,1107.349976,1001.871033,72152
2016-02-29,1107.000000,1115.000000,1059.500000,1090.949951,987.033142,286204
2016-03-01,1091.250000,1142.250000,1081.750000,1137.500000,1029.148926,101882
2016-03-02,1145.550049,1165.000000,1128.030029,1159.780029,1049.306763,99492
2016-03-03,1162.000000,1194.750000,1150.599976,1188.650024,1075.426514,151934
2016-03-04,1186.500000,1188.969971,1175.000000,1179.530029,1067.175659,57200
2016-03-08,1172.500000,1182.500000,1153.000000,1177.199951,1065.067383,64442
2016-03-09,1175.000000,1184.430054,1149.000000,1178.099976,1065.881470,86988
2016-03-10,1178.000000,1178.000000,1157.699951,1174.000000,1062.172241,62364
2016-03-11,1174.000000,1194.949951,1168.449951,1183.000000,1070.314697,431996
2016-03-14,1185.000000,1198.449951,1170.000000,1176.000000,1063.981445,55424
2016-03-15,1177.500000,1178.469971,1160.000000,1164.819946,1053.866699,46922
2016-03-16,1161.699951,1165.500000,1154.099976,1163.680054,1052.835327,37024
2016-03-17,1165.050049,1180.819946,1165.050049,1175.880005,1063.873047,73026
2016-03-18,1181.500000,1217.500000,1181.500000,1213.619995,1098.018433,164462
2016-03-21,1215.000000,1228.500000,1209.930054,1221.819946,1105.437012,92452
2016-03-22,1223.000000,1242.500000,1217.800049,1237.030029,1119.198242,88790
2016-03-23,1239.000000,1242.500000,1228.550049,1237.349976,1119.487915,246460
2016-03-28,1242.550049,1258.969971,1230.599976,1236.780029,1118.972046,99430
2016-03-29,1237.500000,1243.199951,1225.000000,1233.930054,1116.393799,59094
2016-03-30,1235.000000,1251.500000,1232.500000,1244.180054,1125.667358,57840
2016-03-31,1244.000000,1267.000000,1236.250000,1258.030029,1138.197876,98368
2016-04-01,1252.530029,1260.469971,1217.780029,1227.699951,1110.757202,136238
2016-04-04,1234.500000,1243.900024,1224.000000,1235.349976,1117.678467,67740
2016-04-05,1236.150024,1242.000000,1223.380005,1231.319946,1114.031982,398780
2016-04-06,1232.500000,1243.750000,1230.030029,1239.449951,1121.387817,74266
2016-04-07,1239.449951,1241.699951,1229.449951,1235.469971,1117.786865,42450
2016-04-08,1232.500000,1233.449951,1212.599976,1214.349976,1098.678711,66518
2016-04-11,1225.000000,1257.219971,1206.069946,1253.319946,1133.936523,109704
2016-04-12,1253.319946,1259.619995,1243.719971,1256.250000,1136.587646,61282
2016-04-13,1262.500000,1271.699951,1256.530029,1261.569946,1141.400635,67650
2016-04-18,1224.500000,1276.569946,1224.500000,1261.199951,1141.066040,452424
2016-04-20,1274.000000,1274.000000,1221.000000,1225.949951,1109.173584,483590
2016-04-21,1231.000000,1233.449951,1207.500000,1211.599976,1096.190552,179398
2016-04-22,1205.500000,1217.500000,1202.469971,1208.599976,1093.476440,139456
2016-04-25,1208.500000,1227.099976,1203.000000,1224.150024,1107.545166,131934
2016-04-26,1217.500000,1246.400024,1217.500000,1244.000000,1125.504517,129506
2016-04-27,1244.949951,1256.000000,1238.680054,1252.780029,1133.448120,89546
2016-04-28,1254.000000,1268.180054,1250.000000,1263.469971,1143.119873,148142
2016-04-29,1260.000000,1269.800049,1255.550049,1265.030029,1144.531250,711036
2016-05-02,1265.030029,1265.030029,1250.030029,1262.569946,1142.305542,45652
2016-05-03,1260.000000,1265.000000,1237.550049,1240.119995,1121.994141,139044
2016-05-04,1235.500000,1246.050049,1228.969971,1239.119995,1121.089233,62108
2016-05-05,1240.319946,1245.199951,1232.500000,1237.000000,1119.171265,93840
2016-05-06,1235.000000,1242.000000,1216.000000,1236.069946,1118.329590,54464
2016-05-09,1236.069946,1259.949951,1229.319946,1257.680054,1137.881592,93348
2016-05-10,1257.000000,1266.430054,1248.550049,1261.800049,1141.608765,43958
2016-05-11,1257.500000,1262.000000,1244.030029,1258.880005,1138.967163,97016
2016-05-12,1259.500000,1285.000000,1259.500000,1283.530029,1161.268921,110112
2016-05-13,1282.500000,1282.500000,1256.000000,1261.699951,1141.518311,94694
2016-05-16,1262.000000,1281.969971,1262.000000,1276.900024,1155.270630,55638
2016-05-17,1278.000000,1295.430054,1276.500000,1285.099976,1162.689575,106632
2016-05-18,1285.099976,1285.099976,1263.849976,1275.219971,1153.750610,64916
2016-05-19,1275.000000,1279.949951,1263.880005,1277.780029,1156.066772,84588
2016-05-20,1282.469971,1282.500000,1263.000000,1266.030029,1145.436035,164252
2016-05-23,1266.000000,1273.880005,1240.500000,1245.849976,1127.178345,378854
2016-05-24,1241.949951,1244.000000,1230.500000,1233.750000,1116.230835,226002
2016-05-25,1244.280029,1266.000000,1244.280029,1263.349976,1143.011230,151286
2016-05-26,1263.000000,1284.500000,1253.150024,1276.400024,1154.818359,112572
2016-05-27,1280.500000,1290.000000,1275.000000,1286.030029,1163.531128,122420
2016-05-30,1292.500000,1321.500000,1292.500000,1317.680054,1192.166260,131610
2016-05-31,1310.500000,1322.719971,1285.000000,1287.550049,1164.906006,94854
2016-06-01,1288.949951,1321.280029,1285.930054,1315.930054,1190.583008,127640
2016-06-02,1314.750000,1325.500000,1304.500000,1323.449951,1197.386597,64806
2016-06-03,1325.500000,1329.300049,1310.300049,1315.430054,1190.130493,72042
2016-06-06,1314.780029,1319.930054,1302.500000,1305.680054,1206.064575,63824
2016-06-07,1313.500000,1319.449951,1307.500000,1315.719971,1215.338379,36318
2016-06-08,1315.000000,1315.000000,1303.469971,1305.550049,1205.944580,36440
2016-06-09,1310.000000,1312.300049,1279.000000,1288.750000,1190.425903,81036
2016-06-10,1288.500000,1301.119995,1278.000000,1280.469971,1182.777954,60666
2016-06-13,1275.000000,1277.819946,1260.500000,1275.969971,1178.620850,73008
2016-06-14,1275.000000,1278.449951,1259.119995,1267.349976,1170.658813,72004
2016-06-15,1265.000000,1281.849976,1261.800049,1277.849976,1180.357666,75630
2016-06-16,1280.250000,1282.400024,1258.880005,1278.550049,1181.004517,63996
2016-06-17,1279.500000,1304.900024,1279.500000,1301.750000,1202.434204,85018
2016-06-20,1299.750000,1331.469971,1297.400024,1327.849976,1226.542847,227400
2016-06-21,1330.000000,1330.550049,1320.000000,1323.650024,1222.663452,86732
2016-06-22,1323.650024,1337.719971,1317.000000,1332.750000,1231.069092,111096
2016-06-23,1327.050049,1328.969971,1312.500000,1322.150024,1221.277954,80824
2016-06-24,1292.500000,1296.050049,1258.550049,1285.349976,1187.285645,305350
2016-06-27,1274.000000,1274.000000,1242.069946,1247.680054,1152.489624,209156
2016-06-28,1247.750000,1251.000000,1227.500000,1230.900024,1136.989746,186920
2016-06-29,1238.500000,1254.500000,1233.500000,1249.800049,1154.447754,116686
2016-06-30,1257.000000,1281.900024,1250.280029,1275.400024,1178.094727,371228
2016-07-01,1276.550049,1285.500000,1247.500000,1250.900024,1155.463989,97622
2016-07-04,1260.000000,1262.500000,1245.000000,1247.400024,1152.230957,105550
2016-07-05,1249.000000,1249.000000,1238.500000,1241.349976,1146.642334,60660
2016-07-07,1244.000000,1246.449951,1212.500000,1214.530029,1121.868652,147614
2016-07-08,1217.500000,1221.500000,1202.250000,1212.750000,1120.224243,228290
2016-07-11,1213.500000,1234.500000,1213.500000,1231.819946,1137.839478,101140
2016-07-12,1234.500000,1238.319946,1218.500000,1230.750000,1136.851074,62036
2016-07-13,1238.000000,1249.000000,1225.780029,1245.699951,1150.660400,112434
2016-07-14,1244.250000,1263.430054,1236.030029,1260.150024,1164.008057,182280
2016-07-15,1262.000000,1264.000000,1214.030029,1220.949951,1127.798828,578922
2016-07-18,1222.500000,1235.000000,1214.469971,1216.750000,1123.919312,182726
2016-07-19,1215.000000,1233.530029,1215.000000,1230.780029,1136.878906,76850
2016-07-20,1229.000000,1249.500000,1224.030029,1246.619995,1151.510498,116480
2016-07-21,1245.000000,1257.500000,1233.000000,1250.619995,1155.205322,98400
2016-07-22,1245.000000,1260.449951,1240.000000,1254.569946,1158.853638,85330
2016-07-25,1254.250000,1277.500000,1253.530029,1275.780029,1184.582764,125844
2016-07-26,1275.500000,1281.500000,1265.650024,1274.150024,1183.069580,85622
2016-07-27,1275.000000,1290.000000,1274.150024,1288.050049,1195.976074,112658
2016-07-28,1288.500000,1313.300049,1288.500000,1307.780029,1214.295776,120586
2016-07-29,1307.000000,1316.000000,1299.599976,1309.280029,1215.688477,84648
2016-08-01,1310.000000,1360.000000,1310.000000,1349.000000,1252.568848,306896
2016-08-02,1348.000000,1358.000000,1343.030029,1346.050049,1249.830078,311732
2016-08-03,1340.250000,1347.000000,1324.430054,1328.119995,1233.181641,132298
2016-08-04,1339.349976,1341.030029,1319.469971,1326.319946,1231.510254,110250
2016-08-05,1330.000000,1341.449951,1316.500000,1324.449951,1229.773804,202886
2016-08-08,1324.000000,1333.400024,1315.719971,1325.949951,1231.166626,69162
2016-08-09,1325.949951,1329.500000,1305.000000,1325.280029,1230.544678,100474
2016-08-10,1325.000000,1340.000000,1323.500000,1336.949951,1241.380493,114764
2016-08-11,1335.000000,1357.500000,1334.750000,1352.150024,1255.493774,68542
2016-08-12,1353.000000,1370.000000,1352.969971,1366.180054,1268.520874,83180
2016-08-16,1370.000000,1370.000000,1337.000000,1345.719971,1249.523438,69424
2016-08-17,1347.500000,1347.500000,1309.000000,1311.949951,1218.167480,97192
2016-08-18,1315.000000,1328.500000,1315.000000,1318.349976,1224.110107,33318
2016-08-19,1318.000000,1323.900024,1300.000000,1301.969971,1208.901001,63758
2016-08-22,1290.500000,1296.750000,1270.000000,1275.719971,1184.527344,84006
2016-08-23,1268.000000,1303.000000,1268.000000,1301.599976,1208.557373,89648
2016-08-24,1300.500000,1300.500000,1284.050049,1285.949951,1194.026123,75562
2016-08-25,1288.000000,1294.599976,1264.500000,1275.050049,1183.905151,95894
2016-08-26,1277.550049,1285.780029,1260.530029,1264.569946,1174.174194,54952
2016-08-29,1265.000000,1266.969971,1235.569946,1250.800049,1161.389038,117372
2016-08-30,1255.000000,1287.380005,1250.800049,1274.349976,1183.255127,68150
2016-08-31,1273.500000,1273.500000,1250.500000,1256.280029,1166.476929,73496
2016-09-01,1264.500000,1265.000000,1244.969971,1253.800049,1164.174194,51666
2016-09-02,1257.500000,1259.500000,1249.550049,1256.750000,1166.913574,62048
2016-09-06,1257.000000,1272.000000,1240.500000,1242.030029,1153.245850,520660
2016-09-07,1254.500000,1254.500000,1212.000000,1223.500000,1136.040283,293128
2016-09-08,1183.500000,1183.500000,1143.500000,1160.569946,1077.608643,603684
2016-09-09,1162.500000,1183.000000,1160.000000,1176.250000,1092.167725,191110
2016-09-12,1168.750000,1182.300049,1160.000000,1179.550049,1095.232056,141262
2016-09-14,1179.550049,1187.469971,1155.500000,1164.280029,1081.053589,265664
2016-09-15,1169.500000,1172.250000,1159.000000,1164.030029,1080.821167,243314
2016-09-16,1172.500000,1188.469971,1160.000000,1180.569946,1096.178955,395314
2016-09-19,1181.900024,1211.469971,1175.180054,1203.680054,1117.637207,171600
2016-09-20,1203.680054,1209.949951,1192.500000,1205.550049,1119.373413,75108
2016-09-21,1203.250000,1210.699951,1200.530029,1206.750000,1120.487671,1685842
2016-09-22,1214.250000,1214.250000,1185.500000,1188.819946,1103.839233,469060
2016-09-23,1192.000000,1200.750000,1187.500000,1198.650024,1112.966675,882088
2016-09-26,1196.500000,1208.449951,1196.500000,1200.430054,1114.619629,558926
2016-09-27,1202.500000,1222.500000,1202.500000,1215.349976,1128.472900,79766
2016-09-28,1215.000000,1218.000000,1207.500000,1211.719971,1125.102295,254512
2016-09-29,1214.000000,1224.800049,1209.719971,1217.300049,1130.283569,700728
2016-09-30,1217.500000,1224.000000,1212.500000,1213.599976,1126.847778,349554
2016-10-03,1220.000000,1227.500000,1200.650024,1205.900024,1119.698364,183492
2016-10-04,1206.000000,1211.150024,1197.530029,1200.550049,1114.730713,1519100
2016-10-05,1203.000000,1206.699951,1188.000000,1191.280029,1106.123413,92802
2016-10-06,1195.000000,1198.780029,1186.000000,1192.119995,1106.903320,91144
2016-10-07,1194.000000,1194.000000,1178.449951,1184.119995,1099.475220,88570
2016-10-10,1185.000000,1192.500000,1176.400024,1190.050049,1104.981323,164984
2016-10-13,1177.500000,1183.930054,1161.619995,1164.250000,1081.025513,792440
2016-10-14,1161.000000,1192.199951,1149.430054,1182.949951,1098.388916,363638
2016-10-17,1183.550049,1188.500000,1174.030029,1181.449951,1096.995605,114160
2016-10-18,1185.500000,1205.000000,1177.500000,1199.150024,1113.430786,147164
2016-10-19,1202.500000,1202.500000,1185.599976,1197.099976,1111.527344,108162
2016-10-20,1195.050049,1204.380005,1193.000000,1199.930054,1114.155029,55030
2016-10-21,1199.000000,1215.619995,1199.000000,1214.349976,1127.544067,86424
2016-10-24,1214.000000,1215.280029,1202.000000,1213.930054,1133.220093,40064
2016-10-25,1199.000000,1207.199951,1194.449951,1199.319946,1119.581543,69504
2016-10-26,1199.319946,1201.969971,1186.500000,1198.469971,1118.787964,83738
2016-10-27,1190.000000,1212.500000,1183.449951,1206.619995,1126.396118,108572
2016-10-28,1206.619995,1207.500000,1191.500000,1199.619995,1119.861328,69238
2016-11-01,1197.000000,1197.300049,1167.530029,1173.849976,1095.804932,75204
2016-11-02,1170.000000,1170.000000,1148.069946,1152.219971,1075.612793,1325668
2016-11-03,1147.000000,1166.780029,1142.000000,1159.969971,1082.847534,104006
2016-11-04,1150.500000,1168.000000,1147.469971,1165.050049,1087.589966,126488
2016-11-07,1165.750000,1169.500000,1131.550049,1139.680054,1063.906860,274938
2016-11-08,1140.000000,1153.750000,1131.150024,1141.849976,1065.932373,132148
2016-11-09,1110.449951,1137.500000,1071.150024,1085.530029,1013.356934,757174
2016-11-10,1100.000000,1109.500000,1071.000000,1079.030029,1007.289063,151660
2016-11-11,1072.500000,1073.000000,1045.500000,1052.530029,982.551147,171570
2016-11-15,1057.500000,1078.199951,1027.349976,1061.050049,990.504395,121138
2016-11-16,1062.500000,1104.750000,1062.500000,1095.119995,1022.309387,1019310
2016-11-17,1094.500000,1102.349976,1067.599976,1071.069946,999.858215,126570
2016-11-18,1073.000000,1074.530029,1053.250000,1061.569946,990.989929,95108
2016-11-21,1065.000000,1070.500000,1053.500000,1066.280029,995.386963,84768
2016-11-22,1066.000000,1087.449951,1060.819946,1067.150024,996.198853,80690
2016-11-23,1070.569946,1081.150024,1064.800049,1078.349976,1006.654236,737708
2016-11-24,1077.500000,1104.000000,1070.000000,1093.250000,1020.563599,529064
2016-11-25,1099.969971,1155.000000,1098.050049,1150.430054,1073.941895,307770
2016-11-28,1150.000000,1158.849976,1127.199951,1138.650024,1062.945190,128884
2016-11-29,1140.250000,1145.119995,1125.680054,1129.199951,1054.123535,70810
2016-11-30,1131.250000,1147.500000,1122.030029,1138.380005,1062.692871,96284
2016-12-01,1145.000000,1145.000000,1128.319946,1133.219971,1057.876221,68918
2016-12-02,1132.500000,1134.949951,1104.000000,1111.949951,1038.020020,81224
2016-12-05,1110.500000,1117.569946,1086.500000,1093.219971,1020.535522,75966
2016-12-06,1097.500000,1102.000000,1088.500000,1095.219971,1022.402466,91508
2016-12-07,1095.000000,1095.000000,1075.500000,1079.099976,1007.354431,132192
2016-12-08,1080.000000,1100.000000,1080.000000,1098.449951,1025.417847,125494
2016-12-09,1100.780029,1110.469971,1087.500000,1096.719971,1023.802795,106284
2016-12-12,1097.500000,1107.750000,1083.000000,1103.119995,1029.777344,435374
2016-12-13,1122.000000,1122.000000,1092.500000,1100.430054,1027.266235,81496
2016-12-14,1101.000000,1111.500000,1095.000000,1103.949951,1030.552246,112504
2016-12-15,1103.949951,1135.750000,1100.280029,1129.750000,1054.636963,212302
2016-12-16,1135.050049,1143.000000,1128.800049,1140.880005,1065.026855,89296
2016-12-19,1144.000000,1148.030029,1131.449951,1143.750000,1067.706177,55026
2016-12-20,1145.000000,1172.000000,1143.719971,1168.880005,1091.165405,129340
2016-12-21,1172.500000,1172.500000,1152.500000,1156.380005,1079.496460,63422
2016-12-22,1156.380005,1162.349976,1143.000000,1154.930054,1078.142700,85978
2016-12-23,1154.500000,1157.849976,1140.000000,1145.099976,1068.966187,56552
2016-12-26,1140.000000,1150.000000,1136.250000,1146.050049,1069.853271,61462
2016-12-27,1145.000000,1164.500000,1144.430054,1160.930054,1083.743774,62170
2016-12-28,1162.500000,1174.500000,1154.030029,1157.900024,1080.915039,67392
2016-12-29,1152.449951,1177.500000,1152.449951,1175.380005,1097.232910,83142
2016-12-30,1175.949951,1187.949951,1175.949951,1180.969971,1102.451538,82958
2017-01-02,1182.500000,1187.500000,1176.449951,1179.530029,1101.107056,50260
2017-01-03,1180.500000,1185.680054,1172.030029,1184.250000,1105.513306,98492
2017-01-04,1184.550049,1193.000000,1179.250000,1189.280029,1110.208984,51342
2017-01-05,1189.280029,1193.500000,1162.500000,1167.280029,1089.671631,117118
2017-01-06,1160.000000,1164.900024,1128.500000,1141.800049,1065.885742,528968
2017-01-09,1144.000000,1155.000000,1128.530029,1151.880005,1075.295410,80870
2017-01-10,1159.500000,1164.150024,1144.500000,1157.719971,1080.747192,213236
2017-01-11,1157.719971,1164.000000,1141.000000,1161.530029,1084.304077,94466
2017-01-12,1169.949951,1179.880005,1151.500000,1171.650024,1093.750977,214322
2017-01-13,1175.000000,1184.000000,1120.750000,1126.000000,1051.136230,913922
2017-01-16,1126.000000,1136.949951,1115.000000,1129.280029,1054.197998,289480
2017-01-17,1130.000000,1143.500000,1126.280029,1138.819946,1063.103760,75938
2017-01-18,1142.300049,1148.500000,1133.500000,1147.500000,1071.206665,238226
2017-01-19,1147.500000,1148.500000,1141.500000,1145.150024,1069.013062,134058
2017-01-20,1145.500000,1150.000000,1133.000000,1143.719971,1067.678101,61972
2017-01-23,1129.500000,1155.500000,1129.500000,1152.849976,1082.352173,171260
2017-01-24,1155.000000,1162.000000,1147.250000,1159.000000,1088.126099,233774
2017-01-25,1159.000000,1179.969971,1159.000000,1176.349976,1104.415283,114796
2017-01-27,1175.000000,1188.650024,1173.750000,1179.030029,1106.931519,89736
2017-01-30,1170.000000,1174.030029,1161.030029,1167.099976,1095.730713,180772
2017-01-31,1167.000000,1167.000000,1103.280029,1114.949951,1046.769653,447766
2017-02-01,1112.180054,1119.969971,1081.000000,1084.719971,1018.388489,609436
2017-02-02,1085.000000,1109.449951,1077.150024,1102.900024,1035.456787,292880
2017-02-03,1102.900024,1121.000000,1096.000000,1116.880005,1048.581909,160484
2017-02-06,1124.099976,1127.199951,1108.000000,1120.280029,1051.773926,137052
2017-02-07,1120.500000,1125.000000,1113.000000,1122.400024,1053.764160,122244
2017-02-08,1120.000000,1140.500000,1120.000000,1131.319946,1062.138672,172196
2017-02-09,1135.000000,1165.449951,1134.500000,1162.119995,1091.055420,984414
2017-02-10,1152.000000,1210.449951,1152.000000,1198.349976,1125.070068,243032
2017-02-13,1201.650024,1212.500000,1191.380005,1205.150024,1131.453979,178652
2017-02-14,1207.000000,1207.500000,1198.250000,1201.469971,1127.999023,114198
2017-02-15,1200.000000,1213.500000,1189.180054,1207.849976,1133.988892,124852
2017-02-16,1225.000000,1238.750000,1218.150024,1223.449951,1148.635132,302020
2017-02-17,1226.030029,1237.000000,1201.069946,1204.069946,1130.440186,171908
2017-02-20,1209.500000,1277.500000,1206.000000,1253.250000,1176.612793,396012
2017-02-21,1258.000000,1262.500000,1227.599976,1232.150024,1156.802979,647770
2017-02-22,1232.500000,1235.719971,1201.000000,1204.780029,1131.106567,257518
2017-02-23,1205.000000,1245.500000,1205.000000,1240.819946,1164.942505,230636
2017-02-27,1240.500000,1250.000000,1236.530029,1244.449951,1168.350830,121912
2017-02-28,1244.449951,1245.619995,1225.780029,1233.250000,1157.835571,75554
2017-03-01,1242.000000,1250.500000,1235.699951,1240.030029,1164.201050,79962
2017-03-02,1240.000000,1255.000000,1239.550049,1250.569946,1174.096802,220154
2017-03-03,1250.500000,1250.500000,1238.000000,1246.180054,1169.974976,69636
2017-03-06,1237.500000,1241.219971,1227.449951,1235.319946,1159.779297,417268
2017-03-07,1236.000000,1253.719971,1236.000000,1250.349976,1173.890137,97596
2017-03-08,1249.500000,1260.000000,1246.000000,1256.949951,1180.086426,159064
2017-03-09,1256.949951,1262.449951,1251.750000,1259.780029,1182.743408,154960
2017-03-10,1262.500000,1274.250000,1259.750000,1270.900024,1193.183472,134058
2017-03-14,1275.000000,1292.000000,1275.000000,1281.180054,1202.834839,791322
2017-03-15,1282.500000,1285.000000,1248.030029,1250.150024,1173.702271,121088
2017-03-16,1250.500000,1262.500000,1250.500000,1259.469971,1182.452148,67864
2017-03-17,1274.000000,1274.000000,1256.219971,1263.430054,1186.170044,358458
2017-03-20,1259.000000,1261.699951,1233.530029,1240.400024,1164.548584,108378
2017-03-21,1241.000000,1246.949951,1233.000000,1243.069946,1167.055176,95616
2017-03-22,1243.500000,1247.500000,1235.000000,1239.550049,1163.750610,111480
2017-03-23,1239.000000,1243.000000,1224.250000,1229.449951,1154.267944,128716
2017-03-24,1232.500000,1235.000000,1211.849976,1213.380005,1139.180542,305624
2017-03-27,1214.000000,1220.500000,1203.500000,1206.050049,1132.299072,163488
2017-03-28,1206.050049,1220.930054,1206.050049,1214.930054,1140.636230,62040
2017-03-29,1215.619995,1223.949951,1213.280029,1221.880005,1147.160889,60344
2017-03-30,1220.000000,1232.500000,1217.500000,1221.880005,1147.160889,123922
2017-03-31,1219.500000,1220.000000,1207.430054,1215.550049,1141.218262,167886
2017-04-03,1217.500000,1217.500000,1205.000000,1206.650024,1132.862305,56716
2017-04-05,1208.500000,1209.250000,1197.500000,1201.430054,1127.961792,78544
2017-04-06,1200.599976,1205.030029,1195.000000,1199.880005,1126.506470,46120
2017-04-07,1200.000000,1215.000000,1197.199951,1213.550049,1139.340454,75810
2017-04-10,1215.000000,1224.000000,1204.050049,1210.569946,1136.542480,97532
2017-04-11,1210.000000,1221.000000,1205.000000,1210.400024,1136.382935,48530
2017-04-12,1209.569946,1213.500000,1190.300049,1197.099976,1123.896118,61524
2017-04-13,1200.000000,1204.000000,1160.680054,1163.930054,1092.754639,216988
2017-04-17,1166.250000,1166.530029,1150.000000,1160.430054,1089.468628,95602
2017-04-18,1162.500000,1169.469971,1151.250000,1154.319946,1083.732300,155452
2017-04-19,1142.500000,1174.219971,1127.500000,1150.880005,1080.502686,434290
2017-04-20,1159.449951,1167.000000,1146.000000,1164.180054,1092.989380,121062
2017-04-21,1165.000000,1167.719971,1150.949951,1155.599976,1084.933960,46658
2017-04-24,1150.000000,1168.530029,1141.949951,1164.550049,1093.336792,109302
2017-04-25,1165.500000,1171.650024,1151.500000,1155.650024,1084.981201,86084
2017-04-26,1165.119995,1170.500000,1152.000000,1155.219971,1084.577515,307916
2017-04-27,1160.000000,1164.819946,1142.530029,1150.699951,1080.333740,317610
2017-04-28,1150.699951,1151.000000,1132.650024,1136.050049,1066.579468,201386
2017-05-02,1148.500000,1150.750000,1140.050049,1145.969971,1075.892700,277740
2017-05-03,1149.500000,1171.750000,1135.719971,1168.699951,1097.232788,255224
2017-05-04,1172.500000,1174.000000,1155.500000,1163.550049,1092.398071,668816
2017-05-05,1151.000000,1165.900024,1151.000000,1159.969971,1089.036987,343074
2017-05-08,1162.500000,1173.449951,1159.000000,1170.949951,1099.345459,68278
2017-05-09,1171.219971,1181.000000,1166.800049,1176.380005,1104.443604,83428
2017-05-10,1176.380005,1178.000000,1158.000000,1166.250000,1094.932861,71886
2017-05-11,1170.000000,1179.819946,1161.800049,1175.619995,1103.729858,64362
2017-05-12,1174.500000,1184.500000,1161.349976,1179.750000,1107.607300,336766
2017-05-15,1182.250000,1187.500000,1170.380005,1182.199951,1109.907349,52680
2017-05-16,1189.349976,1217.400024,1187.750000,1213.619995,1139.406128,1178620
2017-05-17,1215.949951,1230.000000,1212.000000,1225.680054,1150.728760,249280
2017-05-18,1225.500000,1282.880005,1221.530029,1267.050049,1189.568848,576312
2017-05-19,1273.000000,1275.000000,1242.599976,1253.400024,1176.753662,106246
2017-05-22,1253.500000,1275.000000,1253.500000,1264.650024,1187.315552,96514
2017-05-23,1264.750000,1280.300049,1257.000000,1260.219971,1183.156372,99178
